Trip_ID,Date,Time,Hour,Station_ID,Station,Station_Latitude,Station_Longitude,Trip_Count,Available_Bikes,Total_Bikes,Station_Utilisation_Percentage,Trip_Duration_min,Peak_Demand,Vehicle_Type
59,2025-06-21,14:10:00,14,ST007,Hebbal Bike Station,13.035078,77.597142,14,78.0,94,14.89,35.9,Normal,EV Bike
624,2025-06-04,12:46:00,12,ST005,Electronic City Bike Station,12.844199,77.659239,59,75.0,94,62.77,24.0,Normal,EV Bike
14,2025-10-31,18:16:00,18,ST009,HSR Layout Bike Station,12.912911,77.638264,54,47.0,58,93.1,32.2,Peak,Scooter
845,2025-01-21,12:37:00,12,ST008,Marathahalli Bike Station,12.960286,77.696196,54,77.0,99,54.55,6.3,Normal,EV Bike
428,2025-12-15,12:57:00,12,ST001,MG Road Bike Station,12.977007,77.607265,28,24.0,54,51.85,24.3,Normal,Scooter
275,2025-01-16,20:42:00,20,ST002,Koramangala Bike Station,12.934742,77.623794,100,54.0,96,100.0,29.9,Peak,Scooter
757,2025-01-05,18:37:00,18,ST008,Marathahalli Bike Station,12.959428,77.696664,50,73.0,86,58.14,12.9,Peak,Scooter
143,2025-07-12,23:01:00,23,ST001,MG Road Bike Station,12.976432,77.607941,22,35.0,51,43.14,17.2,Normal,Scooter
719,2025-04-28,15:50:00,15,ST005,Electronic City Bike Station,12.844452,77.660649,34,39.0,73,46.58,28.6,Normal,Scooter
46,2025-04-19,15:12:00,15,ST005,Electronic City Bike Station,12.844476,77.659041,41,78.0,101,40.59,41.0,Normal,Scooter
783,2025-07-11,02:59:00,2,ST005,Electronic City Bike Station,12.846072,77.660447,52,22.0,51,100.0,33.3,Normal,EV Bike
584,2025-06-04,22:20:00,22,ST006,Yelahanka Bike Station,13.099897,77.594853,25,52.0,101,24.75,17.5,Normal,EV Bike
150,2025-05-21,08:57:00,8,ST010,Jayanagar Bike Station,12.926087,77.594291,84,78.0,108,77.78,5.2,Peak,EV Bike
439,2025-05-05,08:46:00,8,ST012,Rajajinagar Bike Station,12.997139,77.555048,61,10.0,47,100.0,20.7,Peak,EV Bike
866,2025-05-11,01:15:00,1,ST013,Malleshwaram Bike Station,13.00269,77.571576,59,77.0,112,52.68,34.6,Normal,Scooter
691,2025-04-24,12:34:00,12,ST002,Koramangala Bike Station,12.934816,77.623246,10,75.0,85,11.76,21.1,Normal,EV Bike
35,2025-09-29,03:39:00,3,ST001,MG Road Bike Station,12.974958,77.606977,55,6.0,47,100.0,29.9,Normal,EV Bike
557,2025-02-15,00:43:00,0,ST004,Whitefield Bike Station,12.97005,77.750155,23,50.0,69,33.33,39.5,Normal,Scooter
888,2025-12-12,00:43:00,0,ST014,Banashankari Bike Station,12.924264,77.545719,22,23.0,69,31.88,40.6,Normal,Scooter
30,2025-06-09,17:56:00,17,ST004,Whitefield Bike Station,12.968685,77.750278,46,9.0,43,100.0,31.5,Peak,Scooter
927,2025-09-06,17:57:00,17,ST011,BTM Layout Bike Station,12.915579,77.611233,36,79.0,111,32.43,28.0,Peak,EV Bike
512,2025-08-10,16:36:00,16,ST011,BTM Layout Bike Station,12.917207,77.609734,44,66.0,84,52.38,36.2,Normal,Scooter
836,2025-01-06,19:27:00,19,ST011,BTM Layout Bike Station,12.916872,77.609436,70,61.0,83,84.34,9.0,Peak,Scooter
784,2025-12-06,22:06:00,22,ST008,Marathahalli Bike Station,12.958083,77.697936,57,21.0,34,100.0,15.7,Normal,EV Bike
715,2025-06-20,17:50:00,17,ST011,BTM Layout Bike Station,12.915376,77.61107,63,9.0,58,100.0,34.6,Peak,Scooter
831,2025-12-12,08:13:00,8,ST011,BTM Layout Bike Station,12.915232,77.609743,63,30.0,54,100.0,17.3,Peak,Scooter
91,2025-04-24,01:58:00,1,ST001,MG Road Bike Station,12.974856,77.606867,25,40.0,81,30.86,40.4,Normal,Scooter
67,2025-12-26,07:39:00,7,ST004,Whitefield Bike Station,12.970111,77.748519,13,71.0,121,10.74,17.4,Normal,Scooter
412,2025-12-31,10:52:00,10,ST013,Malleshwaram Bike Station,13.004568,77.57021,102,68.0,98,100.0,25.2,Peak,EV Bike
326,2025-02-07,09:14:00,9,ST002,Koramangala Bike Station,12.936475,77.624243,124,47.0,66,100.0,43.0,Peak,Scooter
220,2025-08-23,17:04:00,17,ST010,Jayanagar Bike Station,12.925821,77.594379,97,41.0,63,100.0,12.0,Peak,EV Bike
217,2025-06-15,14:38:00,14,ST003,Indiranagar Bike Station,12.979807,77.639522,64,9.0,53,100.0,38.5,Normal,EV Bike
24,2025-04-07,17:37:00,17,ST001,MG Road Bike Station,12.974415,77.606683,126,70.0,94,100.0,5.5,Peak,EV Bike
609,2025-03-13,04:46:00,4,ST007,Hebbal Bike Station,13.036436,77.598122,18,27.0,46,39.13,9.4,Normal,EV Bike
397,2025-05-30,11:23:00,11,ST010,Jayanagar Bike Station,12.925681,77.592816,48,55.0,102,47.06,41.2,Normal,EV Bike
998,2025-09-27,07:54:00,7,ST014,Banashankari Bike Station,12.924053,77.546277,14,52.0,94,14.89,42.9,Normal,EV Bike
680,2025-12-10,12:22:00,12,ST001,MG Road Bike Station,12.975147,77.605944,15,20.0,34,44.12,39.6,Normal,Scooter
750,2025-08-17,18:45:00,18,ST011,BTM Layout Bike Station,12.917644,77.608767,77,30.0,57,100.0,11.6,Peak,Scooter
879,2025-10-01,12:58:00,12,ST014,Banashankari Bike Station,12.926525,77.546183,50,61.0,86,58.14,12.0,Normal,EV Bike
127,2025-08-09,03:49:00,3,ST009,HSR Layout Bike Station,12.912944,77.6379,33,14.0,28,100.0,27.5,Normal,Scooter
539,2025-10-05,09:39:00,9,ST011,BTM Layout Bike Station,12.917209,77.611274,104,23.0,38,100.0,14.4,Peak,EV Bike
908,2025-01-07,07:39:00,7,ST005,Electronic City Bike Station,12.844651,77.661655,45,22.0,58,77.59,43.0,Normal,Scooter
902,2025-02-04,10:01:00,10,ST008,Marathahalli Bike Station,12.959341,77.697406,66,17.0,31,100.0,42.6,Peak,Scooter
551,2025-11-29,04:33:00,4,ST003,Indiranagar Bike Station,12.97707,77.640143,70,42.0,74,94.59,15.0,Normal,Scooter
607,2025-08-20,19:13:00,19,ST003,Indiranagar Bike Station,12.977229,77.639434,118,46.0,63,100.0,35.4,Peak,Scooter
642,2025-11-14,11:37:00,11,ST004,Whitefield Bike Station,12.971098,77.751217,69,17.0,59,100.0,25.4,Normal,Scooter
426,2025-10-03,16:01:00,16,ST009,HSR Layout Bike Station,12.911789,77.638699,64,13.0,60,100.0,36.7,Normal,EV Bike
375,2025-11-08,10:45:00,10,ST004,Whitefield Bike Station,12.969521,77.750806,104,48.0,97,100.0,16.8,Peak,Scooter
267,2025-03-07,18:49:00,18,ST012,Rajajinagar Bike Station,12.997322,77.555334,63,24.0,49,100.0,10.2,Peak,Scooter
144,2025-05-25,08:23:00,8,ST004,Whitefield Bike Station,12.969591,77.749924,115,49.0,87,100.0,34.2,Peak,Scooter
671,2025-05-04,21:14:00,21,ST010,Jayanagar Bike Station,12.925444,77.595039,21,8.0,43,48.84,7.9,Normal,Scooter
986,2025-04-24,14:24:00,14,ST002,Koramangala Bike Station,12.936182,77.625029,14,60.0,84,16.67,36.1,Normal,Scooter
108,2025-02-10,04:01:00,4,ST004,Whitefield Bike Station,12.970124,77.748796,32,36.0,72,44.44,18.4,Normal,Scooter
122,2025-12-23,02:14:00,2,ST015,JP Nagar Bike Station,12.907147,77.585895,61,11.0,29,100.0,18.5,Normal,EV Bike
193,2025-07-27,14:29:00,14,ST007,Hebbal Bike Station,13.036081,77.598192,19,60.0,72,26.39,21.2,Normal,Scooter
979,2025-10-08,02:48:00,2,ST007,Hebbal Bike Station,13.035046,77.598448,43,68.0,83,51.81,5.3,Normal,EV Bike
868,2025-02-23,11:46:00,11,ST009,HSR Layout Bike Station,12.910288,77.639371,36,70.0,117,30.77,33.8,Normal,Scooter
862,2025-01-23,16:25:00,16,ST006,Yelahanka Bike Station,13.10113,77.596112,56,67.0,115,48.7,10.2,Normal,Scooter
87,2025-04-26,15:32:00,15,ST010,Jayanagar Bike Station,12.924857,77.594431,26,39.0,69,37.68,43.6,Normal,Scooter
86,2025-09-01,08:37:00,8,ST012,Rajajinagar Bike Station,12.998632,77.554022,52,71.0,88,59.09,14.3,Peak,Scooter
570,2025-03-13,15:39:00,15,ST006,Yelahanka Bike Station,13.10015,77.595045,12,37.0,83,14.46,12.8,Normal,EV Bike
522,2025-06-29,16:48:00,16,ST010,Jayanagar Bike Station,12.926268,77.594245,17,75.0,113,15.04,43.5,Normal,Scooter
126,2025-07-10,22:38:00,22,ST010,Jayanagar Bike Station,12.923614,77.594904,25,56.0,96,26.04,40.4,Normal,Scooter
880,2025-08-21,04:38:00,4,ST014,Banashankari Bike Station,12.924711,77.545979,25,60.0,78,32.05,20.8,Normal,EV Bike
244,2025-06-25,14:06:00,14,ST011,BTM Layout Bike Station,12.918,77.610252,62,51.0,61,100.0,14.1,Normal,Scooter
695,2025-05-20,19:35:00,19,ST004,Whitefield Bike Station,12.968868,77.750446,90,61.0,110,81.82,37.9,Peak,Scooter
113,2025-11-23,13:16:00,13,ST004,Whitefield Bike Station,12.969304,77.749549,52,16.0,56,92.86,15.6,Normal,Scooter
449,2025-08-13,19:50:00,19,ST002,Koramangala Bike Station,12.933883,77.623705,113,30.0,80,100.0,16.2,Peak,Scooter
347,2025-05-15,12:26:00,12,ST007,Hebbal Bike Station,13.035296,77.597625,44,20.0,46,95.65,35.2,Normal,Scooter
55,2025-06-10,20:19:00,20,ST011,BTM Layout Bike Station,12.916111,77.609037,50,52.0,98,51.02,31.9,Peak,EV Bike
731,2025-03-22,18:18:00,18,ST001,MG Road Bike Station,12.976562,77.607455,117,34.0,81,100.0,33.9,Peak,EV Bike
742,2025-08-14,20:03:00,20,ST008,Marathahalli Bike Station,12.958286,77.697434,30,23.0,54,55.56,42.7,Peak,Scooter
223,2025-02-08,01:47:00,1,ST013,Malleshwaram Bike Station,13.003154,77.571176,56,8.0,56,100.0,41.2,Normal,EV Bike
318,2025-08-04,22:22:00,22,ST005,Electronic City Bike Station,12.845988,77.66058,20,21.0,67,29.85,29.2,Normal,Scooter
546,2025-09-29,17:30:00,17,ST002,Koramangala Bike Station,12.934319,77.624694,36,14.0,40,90.0,24.1,Peak,EV Bike
682,2025-03-18,16:41:00,16,ST015,JP Nagar Bike Station,12.906975,77.584924,59,41.0,52,100.0,24.6,Normal,Scooter
903,2025-12-21,10:22:00,10,ST008,Marathahalli Bike Station,12.959376,77.697056,97,53.0,74,100.0,41.7,Peak,Scooter
716,2025-01-10,14:00:00,14,ST012,Rajajinagar Bike Station,12.998325,77.553774,54,59.0,96,56.25,43.0,Normal,EV Bike
745,2025-01-31,09:15:00,9,ST008,Marathahalli Bike Station,12.960417,77.697223,115,43.0,75,100.0,25.5,Peak,EV Bike
307,2025-02-01,19:56:00,19,ST013,Malleshwaram Bike Station,13.004981,77.571135,104,10.0,52,100.0,43.3,Peak,EV Bike
756,2025-09-30,18:34:00,18,ST014,Banashankari Bike Station,12.92426,77.546977,66,31.0,66,100.0,36.7,Peak,Scooter
80,2025-10-10,00:08:00,0,ST010,Jayanagar Bike Station,12.92424,77.592351,21,68.0,83,25.3,15.6,Normal,Scooter
611,2025-12-21,11:04:00,11,ST007,Hebbal Bike Station,13.035784,77.595703,11,5.0,39,28.21,35.5,Normal,EV Bike
115,2025-01-02,10:44:00,10,ST004,Whitefield Bike Station,12.970123,77.749547,50,38.0,82,60.98,37.9,Peak,Scooter
932,2025-10-24,20:57:00,20,ST003,Indiranagar Bike Station,12.979132,77.639446,28,54.0,84,33.33,32.2,Peak,EV Bike
933,2025-11-02,23:14:00,23,ST010,Jayanagar Bike Station,12.924798,77.593989,31,8.0,42,73.81,11.3,Normal,EV Bike
708,2025-02-06,07:17:00,7,ST014,Banashankari Bike Station,12.926577,77.546749,60,25.0,44,100.0,23.0,Normal,EV Bike
768,2025-04-19,05:35:00,5,ST008,Marathahalli Bike Station,12.957862,77.696776,70,59.0,90,77.78,35.3,Normal,EV Bike
196,2025-12-16,12:24:00,12,ST001,MG Road Bike Station,12.9761,77.605826,60,67.0,85,70.59,16.1,Normal,Scooter
261,2025-11-10,13:32:00,13,ST010,Jayanagar Bike Station,12.925106,77.592546,50,50.0,67,74.63,14.7,Normal,EV Bike
171,2025-07-25,12:14:00,12,ST002,Koramangala Bike Station,12.935148,77.625156,11,71.0,111,9.91,35.5,Normal,Scooter
105,2025-02-20,03:13:00,3,ST012,Rajajinagar Bike Station,12.999093,77.554822,46,27.0,65,70.77,19.4,Normal,EV Bike
238,2025-03-18,10:33:00,10,ST005,Electronic City Bike Station,12.84498,77.660806,95,54.0,70,100.0,26.1,Peak,Scooter
33,2025-02-23,06:21:00,6,ST007,Hebbal Bike Station,13.035407,77.597964,36,61.0,88,40.91,13.6,Normal,Scooter
452,2025-03-17,15:02:00,15,ST011,BTM Layout Bike Station,12.917484,77.610792,40,63.0,89,44.94,12.9,Normal,EV Bike
595,2025-07-11,04:37:00,4,ST003,Indiranagar Bike Station,12.978907,77.64226,51,40.0,71,71.83,34.4,Normal,Scooter
49,2025-01-28,13:10:00,13,ST015,JP Nagar Bike Station,12.908687,77.585424,33,,91,36.26,38.3,Normal,Scooter
779,2025-10-21,12:13:00,12,ST013,Malleshwaram Bike Station,13.003382,77.572085,58,44.0,74,78.38,39.6,Normal,Scooter
582,2025-12-25,18:27:00,18,ST008,Marathahalli Bike Station,12.960359,77.698768,61,48.0,58,100.0,19.1,Peak,EV Bike
920,2025-07-27,05:14:00,5,ST001,MG Road Bike Station,12.975671,77.607218,10,62.0,98,10.2,10.3,Normal,Scooter
202,2025-04-26,16:13:00,16,ST006,Yelahanka Bike Station,13.099327,77.596193,38,38.0,82,46.34,27.4,Normal,EV Bike
917,2025-10-18,22:55:00,22,ST015,JP Nagar Bike Station,12.909173,77.584557,45,10.0,25,100.0,36.3,Normal,Scooter
148,2025-03-16,20:29:00,20,ST012,Rajajinagar Bike Station,12.99797,77.555248,27,68.0,95,28.42,26.2,Peak,Scooter
525,2025-10-09,10:49:00,10,ST013,Malleshwaram Bike Station,13.003696,77.57124,104,47.0,62,100.0,32.0,Peak,EV Bike
593,2025-12-24,05:53:00,5,ST014,Banashankari Bike Station,12.924744,77.54635,41,67.0,116,35.34,33.9,Normal,Scooter
61,2025-07-14,15:48:00,15,ST004,Whitefield Bike Station,12.969308,77.751441,14,25.0,53,26.42,43.3,Normal,EV Bike
475,2025-09-03,16:32:00,16,ST015,JP Nagar Bike Station,12.907643,77.585655,31,72.0,94,32.98,29.7,Normal,Scooter
960,2025-03-07,20:21:00,20,ST007,Hebbal Bike Station,13.036047,77.5956,81,77.0,114,71.05,18.1,Peak,EV Bike
417,2025-01-25,09:04:00,9,ST006,Yelahanka Bike Station,13.101384,77.594936,68,19.0,47,100.0,25.1,Peak,Scooter
899,2025-02-24,21:10:00,21,ST005,Electronic City Bike Station,12.844301,77.659794,36,75.0,109,33.03,18.1,Normal,EV Bike
803,2025-05-17,20:18:00,20,ST006,Yelahanka Bike Station,13.10051,77.597556,95,60.0,81,100.0,16.2,Peak,EV Bike
374,2025-08-25,20:22:00,20,ST005,Electronic City Bike Station,12.844959,77.660373,54,48.0,79,68.35,44.0,Peak,Scooter
901,2025-09-19,08:14:00,8,ST009,HSR Layout Bike Station,12.913095,77.638734,81,65.0,94,86.17,22.4,Peak,Scooter
16,2025-07-09,00:48:00,0,ST002, MG Road Bike Station ,12.935239,77.624879,38,30.0,63,60.32,13.4,Normal,Scooter
304,2025-08-22,06:59:00,6,ST012,Rajajinagar Bike Station,12.997736,77.552766,68,32.0,49,100.0,25.2,Normal,Scooter
485,2025-06-25,23:26:00,23,ST004,Whitefield Bike Station,12.968805,77.749216,69,16.0,42,100.0,40.2,Normal,EV Bike
549,2025-06-12,05:50:00,5,ST010,Jayanagar Bike Station,12.924654,77.595255,17,36.0,55,30.91,7.0,Normal,Scooter
293,2025-07-30,04:13:00,4,ST011,BTM Layout Bike Station,12.915938,77.611071,55,74.0,85,64.71,11.8,Normal,Scooter
674,2025-09-22,09:09:00,9,ST002,Koramangala Bike Station,12.935634,77.625271,122,13.0,53,100.0,6.4,Peak,EV Bike
381,2025-08-07,17:11:00,17,ST015,JP Nagar Bike Station,12.909115,77.585514,126,39.0,72,100.0,17.4,Peak,Scooter
232,2025-06-05,21:14:00,21,ST003,Indiranagar Bike Station,12.979471,77.640325,31,30.0,73,42.47,44.5,Normal,Scooter
950,2025-10-10,05:12:00,5,ST008,Marathahalli Bike Station,12.957827,77.697823,60,28.0,43,100.0,10.5,Normal,EV Bike
693,2025-09-09,07:33:00,7,ST006,Yelahanka Bike Station,13.100405,77.596468,67,10.0,23,100.0,18.4,Normal,Scooter
325,2025-11-11,11:24:00,11,ST003,Indiranagar Bike Station,12.978639,77.640449,53,34.0,49,100.0,18.2,Normal,Scooter
114,2025-09-18,09:57:00,9,ST012,Rajajinagar Bike Station,12.997185,77.554923,57,70.0,110,51.82,8.3,Peak,EV Bike
527,2025-03-09,15:39:00,15,ST008,Marathahalli Bike Station,12.958042,77.698598,43,76.0,116,37.07,43.0,Normal,EV Bike
722,2025-04-03,15:10:00,15,ST003,Indiranagar Bike Station,12.979846,77.641631,15,55.0,65,23.08,11.5,Normal,EV Bike
85,2025-04-02,10:56:00,10,ST012,Rajajinagar Bike Station,12.997921,77.554441,32,80.0,97,32.99,43.0,Peak,Scooter
132,2025-11-05,00:11:00,0,ST009,HSR Layout Bike Station,12.911492,77.640247,23,63.0,110,20.91,41.7,Normal,EV Bike
672,2025-12-20,06:39:00,6,ST008,Marathahalli Bike Station,12.958556,77.698868,63,47.0,82,76.83,8.1,Normal,Scooter
490,2025-05-19,09:03:00,9,ST006,Yelahanka Bike Station,13.102168,77.594882,27,34.0,70,38.57,22.5,Peak,Scooter
388,2025-11-16,16:49:00,16,ST005,Electronic City Bike Station,12.844523,77.661496,36,13.0,23,100.0,37.8,Normal,EV Bike
648,2025-07-04,09:08:00,9,ST005,Electronic City Bike Station,12.845077,77.661075,79,34.0,82,96.34,13.9,Peak,EV Bike
482,2025-03-02,16:02:00,16,ST011,BTM Layout Bike Station,12.917047,77.610792,48,64.0,88,54.55,24.0,Normal,Scooter
694,2025-05-29,01:03:00,1,ST002,Koramangala Bike Station,12.935125,77.62584,69,60.0,99,69.7,37.8,Normal,Scooter
566,2025-04-07,04:30:00,4,ST005,Electronic City Bike Station,12.846756,77.661456,44,34.0,67,65.67,19.5,Normal,EV Bike
95,2025-11-23,07:59:00,7,ST007,Hebbal Bike Station,13.034965,77.596991,21,13.0,49,42.86,29.4,Normal,EV Bike
276,2025-05-21,15:07:00,15,ST009,HSR Layout Bike Station,12.910917,77.638312,11,31.0,72,15.28,30.6,Normal,Scooter
736,2025-08-20,21:39:00,21,ST010,Jayanagar Bike Station,12.92633,77.594325,64,53.0,87,73.56,14.9,Normal,EV Bike
239,2025-08-18,09:46:00,9,ST011,BTM Layout Bike Station,12.917684,77.610159,19,50.0,71,26.76,39.5,Peak,EV Bike
663,2025-09-27,18:41:00,18,ST005,Electronic City Bike Station,12.84594,77.661709,91,48.0,72,100.0,38.5,Peak,Scooter
111,2025-02-25,21:16:00,21,ST015,JP Nagar Bike Station,12.907513,77.583535,24,18.0,67,35.82,15.4,Normal,EV Bike
820,2025-07-28,23:03:00,23,ST002,Koramangala Bike Station,12.935402,77.625483,25,18.0,61,40.98,31.9,Normal,Scooter
767,2025-04-24,13:39:00,13,ST003,Indiranagar Bike Station,12.979726,77.640121,47,42.0,66,71.21,38.8,Normal,Scooter
365,2025-11-25,10:31:00,10,ST012,Rajajinagar Bike Station,12.997476,77.553067,100,69.0,79,100.0,26.7,Peak,EV Bike
26,2025-07-26,04:34:00,4,ST005,Electronic City Bike Station,12.844965,77.660392,54,12.0,29,100.0,44.4,Normal,Scooter
51,2025-08-14,10:56:00,10,ST005,Electronic City Bike Station,12.845164,77.661549,25,58.0,96,26.04,32.8,Peak,Scooter
957,2025-09-27,12:39:00,12,ST014,Banashankari Bike Station,12.926336,77.545797,61,22.0,41,100.0,32.4,Normal,EV Bike
425,2025-07-27,16:49:00,16,ST002,Koramangala Bike Station,12.934191,77.623103,62,31.0,56,100.0,33.3,Normal,Scooter
281,2025-09-26,21:15:00,21,ST014,Banashankari Bike Station,12.926408,77.545441,48,77.0,110,43.64,23.3,Normal,EV Bike
684,2025-01-11,03:37:00,3,ST004,Whitefield Bike Station,12.969879,77.749757,52,62.0,104,50.0,15.1,Normal,EV Bike
733,2025-08-22,16:32:00,16,ST011,BTM Layout Bike Station,12.91575,77.608942,63,31.0,59,100.0,28.1,Normal,EV Bike
65,2025-09-14,02:40:00,2,ST013,Malleshwaram Bike Station,13.002085,77.569547,58,17.0,59,98.31,31.1,Normal,EV Bike
641,2025-01-05,10:39:00,10,ST002,Koramangala Bike Station,12.936071,77.625295,34,48.0,83,40.96,18.7,Peak,EV Bike
183,2025-07-07,18:55:00,18,ST015,JP Nagar Bike Station,12.908376,77.5855,41,38.0,49,83.67,28.9,Peak,Scooter
201,2025-03-11,13:19:00,13,ST005,Electronic City Bike Station,12.846711,77.660207,19,40.0,67,28.36,38.5,Normal,Scooter
19,2025-12-30,06:58:00,6,ST009,HSR Layout Bike Station,12.913024,77.639255,70,9.0,48,100.0,38.6,Normal,EV Bike
910,2025-12-03,16:56:00,16,ST002,Koramangala Bike Station,12.936159,77.625945,13,79.0,107,12.15,33.0,Normal,Scooter
300,2025-09-28,00:07:00,0,ST004,Whitefield Bike Station,12.970847,77.750061,57,29.0,60,95.0,8.6,Normal,Scooter
881,2025-06-26,01:35:00,1,ST007,Hebbal Bike Station,13.03483,77.598243,37,27.0,51,72.55,17.4,Normal,Scooter
52,2025-01-21,02:28:00,2,ST008,Marathahalli Bike Station,12.958682,77.696107,33,49.0,95,34.74,8.3,Normal,Scooter
237,2025-06-07,00:39:00,0,ST010,Jayanagar Bike Station,12.925202,77.593534,44,10.0,60,73.33,29.7,Normal,EV Bike
28,2025-01-17,08:11:00,8,ST012,Rajajinagar Bike Station,12.998408,77.553201,52,54.0,79,65.82,11.0,Peak,EV Bike
847,2025-02-12,08:30:00,8,ST013,Malleshwaram Bike Station,13.004302,77.571903,45,25.0,45,100.0,36.9,Peak,EV Bike
409,2025-04-22,09:45:00,9,ST012,Rajajinagar Bike Station,12.997553,77.554521,104,53.0,69,100.0,22.3,Peak,Scooter
781,2025-12-22,21:52:00,21,ST001,MG Road Bike Station,12.975677,77.605518,16,21.0,42,38.1,40.1,Normal,EV Bike
300,2025-09-28,00:07:00,0,ST004,Whitefield Bike Station,12.970847,77.750061,57,29.0,60,95.0,8.6,Normal,Scooter
443,2025-06-17,09:41:00,9,ST003,Indiranagar Bike Station,12.977339,77.640179,57,30.0,45,100.0,36.6,Peak,EV Bike
764,2025-04-17,01:10:00,1,ST005,Electronic City Bike Station,12.844898,77.659062,27,54.0,76,35.53,8.4,Normal,Scooter
637,2025-01-07,20:33:00,20,ST003,Indiranagar Bike Station,12.977953,77.64042,115,46.0,74,100.0,11.9,Peak,EV Bike
574,2025-04-24,01:29:00,1,ST005,Electronic City Bike Station,12.846515,77.660216,19,41.0,61,31.15,26.6,Normal,Scooter
673,2025-03-17,00:22:00,0,ST002,Koramangala Bike Station,12.935752,77.623636,22,51.0,100,22.0,22.0,Normal,Scooter
533,2025-06-30,17:12:00,17,ST004,Whitefield Bike Station,12.970629,77.751401,27,42.0,81,33.33,11.7,Peak,Scooter
271,2025-10-04,10:29:00,10,ST011,BTM Layout Bike Station,12.9166,77.609851,61,12.0,37,100.0,16.6,Peak,Scooter
296,2025-03-08,04:36:00,4,ST007,Hebbal Bike Station,13.035293,77.596613,37,38.0,71,52.11,29.5,Normal,EV Bike
308,2025-03-01,18:39:00,18,ST004,Whitefield Bike Station,12.969752,77.749751,122,56.0,72,100.0,27.6,Peak,Scooter
935,2025-02-09,06:42:00,6,ST005,Electronic City Bike Station,12.846814,77.65922,68,31.0,76,89.47,26.2,Normal,EV Bike
623,2025-08-31,00:29:00,0,ST011,BTM Layout Bike Station,12.917619,77.610337,13,43.0,92,14.13,25.2,Normal,EV Bike
699,2025-01-11,03:34:00,3,ST005,Electronic City Bike Station,12.844134,77.660899,63,42.0,78,80.77,11.3,Normal,EV Bike
316,2025-08-27,06:27:00,6,ST009,HSR Layout Bike Station,12.91041,77.637984,20,17.0,31,64.52,41.7,Normal,Scooter
498,2025-04-15,12:26:00,12,ST014,Banashankari Bike Station,12.924252,77.546299,10,37.0,84,11.9,5.4,Normal,Scooter
468,2025-02-11,11:44:00,11,ST005,Electronic City Bike Station,12.845838,77.659052,10,49.0,85,11.76,42.5,Normal,EV Bike
496,2025-07-11,07:31:00,7,ST015,JP Nagar Bike Station,12.908898,77.585841,51,5.0,48,100.0,20.9,Normal,EV Bike
703,2025-01-06,11:51:00,11,ST003,Indiranagar Bike Station,12.977989,77.640743,48,46.0,80,60.0,23.5,Normal,Scooter
649,2025-03-30,08:54:00,8,ST008,Marathahalli Bike Station,12.960027,77.697998,82,58.0,92,89.13,17.2,Peak,EV Bike
21,2025-11-23,04:08:00,4,ST010,Jayanagar Bike Station,12.925894,77.593317,54,16.0,65,83.08,34.2,Normal,EV Bike
760,2025-10-12,00:03:00,0,ST013,Malleshwaram Bike Station,13.004328,77.57129,59,68.0,92,64.13,34.6,Normal,EV Bike
218,2025-03-22,15:01:00,15,ST004,Whitefield Bike Station,12.970213,77.748541,65,14.0,51,100.0,18.8,Normal,EV Bike
573,2025-07-22,11:14:00,11,ST008,Marathahalli Bike Station,12.957922,77.698008,46,75.0,125,36.8,27.7,Normal,EV Bike
160,2025-11-25,08:36:00,8,ST001,MG Road Bike Station,12.975658,77.605487,118,60.0,98,100.0,43.1,Peak,EV Bike
909,2025-07-15,00:41:00,0,ST008,Marathahalli Bike Station,12.959472,77.696783,70,16.0,30,100.0,20.5,Normal,Scooter
558,2025-06-05,16:13:00,16,ST013,Malleshwaram Bike Station,13.003564,77.569688,18,80.0,120,15.0,8.4,Normal,Scooter
436,2025-07-25,06:08:00,6,ST014,Banashankari Bike Station,12.925743,77.548262,55,76.0,113,48.67,35.4,Normal,EV Bike
406,2025-03-03,03:38:00,3,ST014,Banashankari Bike Station,12.925896,77.547725,20,66.0,88,22.73,14.8,Normal,EV Bike
367,2025-09-02,07:51:00,7,ST001,MG Road Bike Station,12.976723,77.605935,46,62.0,81,56.79,30.3,Normal,Scooter
550,2025-10-18,19:22:00,19,ST011,BTM Layout Bike Station,12.917244,77.608641,41,34.0,57,71.93,33.9,Peak,EV Bike
832,2025-12-31,19:50:00,19,ST002,Koramangala Bike Station,12.936203,77.625281,82,51.0,65,100.0,6.4,Peak,Scooter
941,2025-11-09,18:22:00,18,ST007,Hebbal Bike Station,13.034885,77.597722,104,7.0,44,100.0,28.0,Peak,Scooter
610,2025-06-26,07:11:00,7,ST015,JP Nagar Bike Station,12.908155,77.586057,27,57.0,102,26.47,32.7,Normal,EV Bike
177,2025-01-02,02:06:00,2,ST015,JP Nagar Bike Station,12.909174,77.586388,38,76.0,117,32.48,27.5,Normal,EV Bike
958,2025-11-19,12:49:00,12,ST004,Whitefield Bike Station,12.97053,77.751035,32,16.0,27,100.0,26.0,Normal,Scooter
486,2025-04-07,00:17:00,0,ST009,HSR Layout Bike Station,12.912451,77.638528,29,55.0,66,43.94,12.4,Normal,Scooter
777,2025-03-03,06:56:00,6,ST013,Malleshwaram Bike Station,13.004406,77.571974,53,14.0,39,100.0,28.8,Normal,EV Bike
79,2025-10-16,23:20:00,23,ST013,Malleshwaram Bike Station,13.002199,77.569418,59,41.0,85,69.41,16.5,Normal,EV Bike
